stID	tsID	popID	filename	description	citation	URL	total_N	steps	interval_MY	trait_type	log_transformed	taxa	species	microfossil	sampling	age_model	sediment	environment	period_start	period_end	epoch_start	epoch_end	age_start	age_end	source	publication_year	signature	lat	lon	set
76	483	76_a	Lich_1990_M1_TR	Cosomys primus. Width of lower molar 1, mm (M1_TR). NB: interval length is the maximum interval estimate from original study (164000-45000 yrs)	Lich, D. K. 1990. Cosomys primus: a case for stasis. Paleobiology 16:394-395.	http://www.jstor.org/stable/2400797	146	10	0.164	linear	no	mammal	Cosomys_primus	no	geological fieldwork	NA	siliciclastic	terrestrial	Neogene	Neogene	Pliocene	Pliocene	unknown	unknown	unknown	1990	unknown	42.78912312	-114.9462331	yes
75	482	75_a	Motoyama_1997_ABL	Cycladophora sakaii/davisiana. Length of abdomen, um (ABL). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	243	22	6.3	linear	no	radiolarian	Cycladophora_sakaii-davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.7135	yes
75	481	75_a	Motoyama_1997_ABW	Cycladophora sakaii/davisiana. Width of abdomen, um (ABW). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	340	22	6.3	linear	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
75	480	75_a	Motoyama_1997_AHL	Cycladophora sakaii/davisiana. Apical horn length, um (AHL). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	155	22	6.3	linear	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
75	479	75_a	Motoyama_1997_BW	Cycladophora sakaii/davisiana. Width of thorax bar (BW). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	531	22	6.3	linear	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
75	478	75_a	Motoyama_1997_CPW	Cycladophora sakaii/davisiana. Width of cephalis, um (CPW). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	477	22	6.3	linear	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
75	477	75_a	Motoyama_1997_PD	Cycladophora sakaii/davisiana. Diameter of thorax pore, um (PD). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	533	22	6.3	linear	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
75	476	75_a	Motoyama_1997_PN	Cycladophora sakaii/davisiana. Number of pores on a circumference of thorax (PN). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	556	22	6.3	complex	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
75	475	75_a	Motoyama_1997_TXL	Cycladophora sakaii/davisiana. Length thorax, um (TXL). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	319	22	6.3	linear	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
75	474	75_b	Motoyama_1997_TXW	Cycladophora sakaii/davisiana. Width of thorax, um (TXW). NB: mean thickness is in MY (based on dating uncertainty estimates).	Motoyama, I. 1997. Origin and evolution of Cycladophora davisiana Ehrenberg (Radiolaria) in DSDP site 192, northwest Pacific. Marine Micropaleontology 30:45-63.	https://www.sciencedirect.com/science/article/pii/S0377839896000473	623	22	6.3	linear	no	radiolarian	Cycladophora_sakaii.davisiana	yes	sediment core	NA	siliciclastic	marine	Neogene	Quaternary	Miocene	Pleistocene	unknown	unknown	table	1997	unknown	53.0095	164.713501	yes
74	473	74_a	Pearson_and_Ezard_2014_Area	Turborotalia sp. Test area (mm^2)	Pearson, P. N., and T. H. G. Ezard. 2014. Evolution and speciation in the Eocene planktonic foraminifer Turborotalia. Paleobiology 40:130-143.	https://doi.org/10.1666/13004	8600	43	8.79	area	no	foraminifer	Turborotalia	yes	sediment core	NA	carbonate	marine	Paleogene	Paleogene	Eocene	Eocene	Lutetian	Priabonian	unknown	2014	unknown	18.440167	-179.55565	yes
74	472	74_a	Pearson_and_Ezard_2014_ChamberAspectRatio	Turborotalia sp. Chamber aspect ratio.	Pearson, P. N., and T. H. G. Ezard. 2014. Evolution and speciation in the Eocene planktonic foraminifer Turborotalia. Paleobiology 40:130-143.	https://doi.org/10.1666/13004	8600	43	8.79	ratio	no	foraminifer	Turborotalia	yes	sediment core	NA	carbonate	marine	Paleogene	Paleogene	Eocene	Eocene	Lutetian	Priabonian	unknown	2014	unknown	18.440167	-179.55565	yes
74	471	74_a	Pearson_and_Ezard_2014_ChamberNumber	Turborotalia sp. Chamber number.	Pearson, P. N., and T. H. G. Ezard. 2014. Evolution and speciation in the Eocene planktonic foraminifer Turborotalia. Paleobiology 40:130-143.	https://doi.org/10.1666/13004	8600	43	8.79	count	no	foraminifer	Turborotalia	yes	sediment core	NA	carbonate	marine	Paleogene	Paleogene	Eocene	Eocene	Lutetian	Priabonian	unknown	2014	unknown	18.440167	-179.55565	yes
74	470	74_a	Pearson_and_Ezard_2014_Compression	Turborotalia sp. Ratio of area enclosed within the peripheral outline to the area of a minimum rectangle enclosing the outline (Test compression)	Pearson, P. N., and T. H. G. Ezard. 2014. Evolution and speciation in the Eocene planktonic foraminifer Turborotalia. Paleobiology 40:130-143.	https://doi.org/10.1666/13004	8600	43	8.79	ratio	no	foraminifer	Turborotalia	yes	sediment core	NA	carbonate	marine	Paleogene	Paleogene	Eocene	Eocene	Lutetian	Priabonian	unknown	2014	unknown	18.440167	-179.55565	yes
74	469	74_a	Pearson_and_Ezard_2014_testExpansion	Turborotalia sp. Test expansion. NB: trait not clearly explained in article (is it related to test compression?)	Pearson, P. N., and T. H. G. Ezard. 2014. Evolution and speciation in the Eocene planktonic foraminifer Turborotalia. Paleobiology 40:130-143.	https://doi.org/10.1666/13004	8600	43	8.79	linear	no	foraminifer	Turborotalia	yes	sediment core	NA	carbonate	marine	Paleogene	Paleogene	Eocene	Eocene	Lutetian	Priabonian	unknown	2014	unknown	18.440167	-179.55565	yes
74	468	74_a	Pearson_and_Ezard_2014_testHeight	Turborotalia sp. Test height.	Pearson, P. N., and T. H. G. Ezard. 2014. Evolution and speciation in the Eocene planktonic foraminifer Turborotalia. Paleobiology 40:130-143.	https://doi.org/10.1666/13004	8600	43	8.79	linear	no	foraminifer	Turborotalia	yes	sediment core	NA	carbonate	marine	Paleogene	Paleogene	Eocene	Eocene	Lutetian	Priabonian	unknown	2014	unknown	18.440167	-179.55565	yes
73	467	73_a	Bell_et_al_1985_Anal_fin_ray_number	Gasterosteus doryssu. Anal fin ray number. NB: Mean thickness = years (average of sample intervals).	Bell, M. A., J. V. Baumgartner, and E. C. Olson. 1985. Patterns of temporal change in single morphological characters of a Miocene stickleback fish. Paleobiology 11:258-271.	http://www.jstor.org/stable/2400666	1079	26	0.107667	count	no	fish	Gasterosteus_doryssu	no	geological fieldwork	NA	siliceous	lacustrine	Neogene	Neogene	Miocene	Miocene	middle	late	unknown	1985	unknown	39.7069293	-119.1704807	yes
73	466	73_a	Bell_et_al_1985_Dorsal_fin_ray_number	Gasterosteus doryssu. Dorsal fin ray number. NB: Mean thickness = years (average of sample intervals).	Bell, M. A., J. V. Baumgartner, and E. C. Olson. 1985. Patterns of temporal change in single morphological characters of a Miocene stickleback fish. Paleobiology 11:258-271.	http://www.jstor.org/stable/2400666	1274	26	0.107667	count	no	fish	Gasterosteus_doryssu	no	geological fieldwork	NA	siliceous	lacustrine	Neogene	Neogene	Miocene	Miocene	middle	late	unknown	1985	unknown	39.7069293	-119.1704807	yes
73	465	73_a	Bell_et_al_1985_Predorsal_pterygiophore_number	Gasterosteus doryssu. Predorsal pterygiophore number. NB: Mean thickness = years (average of sample intervals).	Bell, M. A., J. V. Baumgartner, and E. C. Olson. 1985. Patterns of temporal change in single morphological characters of a Miocene stickleback fish. Paleobiology 11:258-271.	http://www.jstor.org/stable/2400666	1597	26	0.107667	count	no	fish	Gasterosteus_doryssu	no	geological fieldwork	NA	siliceous	lacustrine	Neogene	Neogene	Miocene	Miocene	middle	late	unknown	1985	unknown	39.7069293	-119.1704807	yes
73	464	73_a	Bell_et_al_1985_SL	Gasterosteus doryssu. Standard body length, mm (SL). NB: Mean thickness = years (average of sample intervals).	Bell, M. A., J. V. Baumgartner, and E. C. Olson. 1985. Patterns of temporal change in single morphological characters of a Miocene stickleback fish. Paleobiology 11:258-271.	http://www.jstor.org/stable/2400666	1183	26	0.107667	linear	no	fish	Gasterosteus_doryssu	no	geological fieldwork	NA	siliceous	lacustrine	Neogene	Neogene	Miocene	Miocene	middle	late	unknown	1985	unknown	39.7069293	-119.1704807	yes
73	463	73_a	Bell_et_al_1985_dorsal_spine_number	Gasterosteus doryssu. Dorsal spine number. NB: Mean thickness = years (average of sample intervals).	Bell, M. A., J. V. Baumgartner, and E. C. Olson. 1985. Patterns of temporal change in single morphological characters of a Miocene stickleback fish. Paleobiology 11:258-271.	http://www.jstor.org/stable/2400666	1885	26	0.107667	count	no	fish	Gasterosteus_doryssu	no	geological fieldwork	NA	siliceous	lacustrine	Neogene	Neogene	Miocene	Miocene	middle	late	unknown	1985	unknown	39.7069293	-119.1704807	yes
72	462	72_a	Renaud_and_Schmidt_2003_core_1105_MLs	Globorotalia truncatulinoides. Test length in spiral view, um (MLs). Core 1105.	Renaud, S., and D. N. Schmidt. 2003. Habitat tracking as a response of the planktic foraminifer Globorotalia truncatulinoides to environmental fluctuations during the last 140 kyr. Marine Micropaleontology 49:97-122.	https://doi.org/10.1016/S0377-8398(03)00031-8	891	27	0.13	linear	no	foraminifer	Globorotalia_truncatulinoides	yes	sediment core	NA	unknown	marine	Quaternary	Quaternary	Pleistocene	modern	Chibanian	present	unknown	2003	unknown	-1.665	-12.428333	no
72	461	72_b	Renaud_and_Schmidt_2003_core_1413_MLs	Globorotalia truncatulinoides. Test length in spiral view, um (MLs). core 1413	Renaud, S., and D. N. Schmidt. 2003. Habitat tracking as a response of the planktic foraminifer Globorotalia truncatulinoides to environmental fluctuations during the last 140 kyr. Marine Micropaleontology 49:97-122.	https://doi.org/10.1016/S0377-8398(03)00031-8	1223	27	0.14	linear	no	foraminifer	Globorotalia_truncatulinoides	yes	sediment core	NA	unknown	marine	Quaternary	Quaternary	Pleistocene	modern	Chibanian	present	unknown	2003	unknown	-15.68	-9.455	no
72	460	72_b	Renaud_and_Schmidt_2003_core_2498_MLs	Globorotalia truncatulinoides. Test length in spiral view, um (MLs). core 2498	Renaud, S., and D. N. Schmidt. 2003. Habitat tracking as a response of the planktic foraminifer Globorotalia truncatulinoides to environmental fluctuations during the last 140 kyr. Marine Micropaleontology 49:97-122.	https://doi.org/10.1016/S0377-8398(03)00031-8	1332	32	0.13	linear	no	foraminifer	Globorotalia_truncatulinoides	yes	sediment core	NA	unknown	marine	Quaternary	Quaternary	Pleistocene	modern	Chibanian	present	unknown	2003	unknown	-44.153333	-14.153333	no
137	459	137_a	Saito-Kato_et_al_2015	Stephanodiscus sp, valve diameter	Saito-Kato, M., Tanimura, Y., Mori, S., and Julius, M. L.: Morphological evolution of Stephanodiscus (Bacillariophyta) in Lake Biwa from a 300_ka fossil record, J. Micropalaeontol., 34, 165-179	https://doi.org/10.1144/jmpaleo2014-015	10748	229	0.238366	linear	no	diatom	Stephanodiscus	yes	sediment core	NA	siliciclastic	lacustrine	Quaternary	Quaternary	Pleistocene	Holocene	Chibanian	present	unknown	2003	unknown	35.29468498	136.121037	no
71	458	71_a	Witts_Hs	Hoploscaphites nicolletii, HS, whorl height at midshaft	Witts, J. D., Landman, N.H., Hopkins, M.J. and Myers, C.E. (2020), Evolutionary stasis, ecophenotypy and environmental controls on ammonite morphology in the Late Cretaceous (Maastrichtian) Western Interior Seaway, USA. Palaeontology, 63: 791-806	https://doi.org/10.1111/pala.12488	1354	5	0.6	linear	no	cephalopod	Hoploscaphites nicolletii	no	geological fieldwork	multiple non-radiometric	mixed	marine pelagic	Cretaceous	Cretaceous	Late Cretaceous	Late Cretaceous	Maastrichtian	Maastrichtian	NA	2020	Mees Auener	45.2	-101.7	NA
71	457	71_a	Witts_HP	Hoploscaphites nicolletii, HP= whorl height (mm) along the long axis at the top of the phragmocone	Witts, J. D., Landman, N.H., Hopkins, M.J. and Myers, C.E. (2020), Evolutionary stasis, ecophenotypy and environmental controls on ammonite morphology in the Late Cretaceous (Maastrichtian) Western Interior Seaway, USA. Palaeontology, 63: 791-806	https://doi.org/10.1111/pala.12488	1344	5	0.6	linear	no	cephalopod	Hoploscaphites nicolletii	no	geological fieldwork	multiple non-radiometric	mixed	marine pelagic	Cretaceous	Cretaceous	Late Cretaceous	Late Cretaceous	Maastrichtian	Maastrichtian	NA	2020	Mees Auener	45.2	-101.7	NA
71	456	71_a	Witts_HH	Hoploscaphites nicolletii, whorl height at the point of recurvature (HH)	Witts, J. D., Landman, N.H., Hopkins, M.J. and Myers, C.E. (2020), Evolutionary stasis, ecophenotypy and environmental controls on ammonite morphology in the Late Cretaceous (Maastrichtian) Western Interior Seaway, USA. Palaeontology, 63: 791-806	https://doi.org/10.1111/pala.12488	1338	5	0.6	linear	no	cephalopod	Hoploscaphites nicolletii	no	geological fieldwork	multiple non-radiometric	mixed	marine pelagic	Cretaceous	Cretaceous	Late Cretaceous	Late Cretaceous	Maastrichtian	Maastrichtian	NA	2020	Mees Auener	45.2	-101.7	NA
70	455	70_a	Van_Bocxlaer_and_Hunt_Bellamya_LogH	Bellamya spp. Logarithm of shell height (logH) 	Van Bocxlaer, B., and G. Hunt. 2013. Morphological stasis in an ongoing gastropod radiation from Lake Malawi. Proceedings of the National Academy of Sciences of the United States of America 110:13892-13897.	www.pnas.org/cgi/doi/10.1073/pnas.1308588110	912	21	0.005282	linear	yes	gastropod	Bellamya	no	geological fieldwork	NA	unknown	lacustrine	Quaternary	Quaternary	Holocene	Holocene	Greenlandian	present	unknown	2013	unknown	-14.01129221	34.85787897	yes
70	454	70_a	Van_Bocxlaer_and_Hunt_Bellamya_LogW	Bellamya spp. Logarithm of whorl number (logW) 	Van Bocxlaer, B., and G. Hunt. 2013. Morphological stasis in an ongoing gastropod radiation from Lake Malawi. Proceedings of the National Academy of Sciences of the United States of America 110:13892-13897.	www.pnas.org/cgi/doi/10.1073/pnas.1308588110	912	21	0.005282	linear	yes	gastropod	Bellamya	no	geological fieldwork	NA	unknown	lacustrine	Quaternary	Quaternary	Holocene	Holocene	Greenlandian	present	unknown	2013	unknown	-14.01129221	34.85787897	yes
69	453	69_a	Wei_1994a_b_P._inflata_chamber_number	Globoconella inflata. Number of chambers.	Wei, J. 1994a. Stratophenetic tracing of phylogeny using SIMCA pattern recognition technique: a case study of the Late Neogene planktic Foraminifera Globoconella clade. Paleobiology 20:52-65.	http://www.jstor.org/stable/2401150 .	726	24	3.44	count	no	foraminifer	Globoconella_inflata	yes	sediment core	NA	unknown	marine	Neogene	Quaternary	Pliocene	Holocene	Piacenzian	Northgrippian	HuntDB	1994	unknown	-26.111667	161.226667	yes
69	452	69_b	Wei_1994a_b_P._inflata_length	Globoconella inflata. Test length (um).	Wei, J. 1994a. Stratophenetic tracing of phylogeny using SIMCA pattern recognition technique: a case study of the Late Neogene planktic Foraminifera Globoconella clade. Paleobiology 20:52-65.	http://www.jstor.org/stable/2401150 .	726	24	3.44	linear	no	foraminifer	Globoconella_inflata	yes	sediment core	NA	unknown	marine	Neogene	Quaternary	Pliocene	Holocene	Piacenzian	Northgrippian	HuntDB	1994	unknown	-26.111667	161.226667	yes
69	451	69_b	Wei_1994a_b_P._puncticulata_chamber_number	Globoconella puncticulata. Number of chambers.	Wei, J. 1994a. Stratophenetic tracing of phylogeny using SIMCA pattern recognition technique: a case study of the Late Neogene planktic Foraminifera Globoconella clade. Paleobiology 20:52-65.	http://www.jstor.org/stable/2401150 .	438	19	1.79	count	no	foraminifer	Globoconella_puncticulata	yes	sediment core	NA	unknown	marine	Neogene	Quaternary	Pliocene	Holocene	Zanclean	Gelasian	HuntDB	1994	unknown	-26.111667	161.226667	yes
69	450	69_b	Wei_1994a_b_P._puncticulata_length	Globoconella puncticulata. Test length (um).	Wei, J. 1994a. Stratophenetic tracing of phylogeny using SIMCA pattern recognition technique: a case study of the Late Neogene planktic Foraminifera Globoconella clade. Paleobiology 20:52-65.	http://www.jstor.org/stable/2401150 .	438	19	1.79	linear	no	foraminifer	Globoconella_puncticulata	yes	sediment core	NA	unknown	marine	Neogene	Quaternary	Pliocene	Holocene	Zanclean	Gelasian	HuntDB	1994	unknown	-26.111667	161.226667	yes
69	449	69_a	Wei_punc_G2	Globoconella puncticulata, Peripheral-umbilical angle G2	Wei, J. 1994a. Stratophenetic tracing of phylogeny using SIMCA pattern recognition technique: a case study of the Late Neogene planktic Foraminifera Globoconella clade. Paleobiology 20:52-65.	http://www.jstor.org/stable/2401150 .	438	19	1.79	angle	no	foraminifer	Globoconella_puncticulata	yes	sediment core	NA	unknown	marine	Neogene	Quaternary	Pliocene	Holocene	Zanclean	Gelasian	HuntDB	1994	MFA	-26.111667	161.226667	yes
69	448	69_a	Wei_inflata_G2	Globoconella inflata, Peripheral-umbilical angle G2	Wei, J. 1994a. Stratophenetic tracing of phylogeny using SIMCA pattern recognition technique: a case study of the Late Neogene planktic Foraminifera Globoconella clade. Paleobiology 20:52-65.	http://www.jstor.org/stable/2401150 .	726	24	3.44	angle	no	foraminifer	Globoconella_inflata	yes	sediment core	NA	unknown	marine	Neogene	Quaternary	Pliocene	Holocene	Zanclean	Gelasian	HuntDB	1994	MFA	-26.111667	161.226667	yes
